날짜,원/미국달러(매매기준율),원/일본엔(100엔)
"2006/05/16","940.20","850.63"
"2006/05/17","946.70","862.71"
"2006/05/18","937.60","845.56"
"2006/05/19","944.50","852.55"
"2006/05/22","944.80","845.27"
"2006/05/23","950.10","851.53"
"2006/05/24","947.20","843.87"
"2006/05/25","949.40","841.48"
"2006/05/26","949.20","849.05"
"2006/05/29","946.30","841.27"
"2006/05/30","947.40","842.21"
"2006/06/01","947.60","841.41"
"2006/06/02","947.40","841.68"
"2006/06/05","946.80","847.82"
"2006/06/07","943.80","833.89"
"2006/06/08","947.70","835.79"
"2006/06/09","951.10","835.03"
"2006/06/12","954.10","835.39"
"2006/06/13","956.60","836.12"
"2006/06/14","960.90","833.54"
"2006/06/15","962.10","837.34"
"2006/06/16","959.40","835.82"
"2006/06/19","955.20","828.23"
"2006/06/20","961.70","833.00"
"2006/06/21","960.90","836.66"
"2006/06/22","954.60","831.61"
"2006/06/23","954.30","821.43"
"2006/06/26","958.70","823.31"
"2006/06/27","958.80","825.34"
"2006/06/28","958.10","823.11"
"2006/06/29","958.30","822.96"
"2006/06/30","960.30","834.03"
"2006/07/03","952.60","833.38"
"2006/07/04","944.70","823.23"
"2006/07/05","942.20","818.09"
"2006/07/06","945.90","818.54"
"2006/07/07","949.70","824.32"
"2006/07/10","946.30","830.74"
"2006/07/11","942.50","824.15"
"2006/07/12","945.00","826.37"
"2006/07/13","948.80","822.33"
"2006/07/14","950.10","823.63"
"2006/07/18","952.90","814.06"
"2006/07/19","957.40","815.99"
"2006/07/20","958.40","820.34"
"2006/07/21","951.30","813.22"
"2006/07/24","952.70","819.67"
"2006/07/25","951.20","814.59"
"2006/07/26","952.40","812.91"
"2006/07/27","953.90","819.71"
"2006/07/28","951.90","822.27"
"2006/07/31","953.10","830.23"
"2006/08/01","954.50","833.01"
"2006/08/02","956.40","835.14"
"2006/08/03","959.40","837.43"
"2006/08/04","966.30","839.02"
"2006/08/07","964.40","844.67"
"2006/08/08","961.50","835.29"
"2006/08/09","963.90","833.68"
"2006/08/10","963.70","834.95"
"2006/08/11","958.00","831.53"
"2006/08/14","959.20","824.87"
"2006/08/16","965.20","832.28"
"2006/08/17","964.80","832.87"
"2006/08/18","961.70","829.30"
"2006/08/21","961.70","830.95"
"2006/08/22","957.20","825.42"
"2006/08/23","956.90","821.76"
"2006/08/24","956.60","822.21"
"2006/08/25","958.20","822.77"
"2006/08/28","960.70","819.22"
"2006/08/29","964.20","822.84"
"2006/08/30","961.70","824.04"
"2006/08/31","959.60","820.28"
"2006/09/01","961.50","819.10"
"2006/09/04","961.10","821.56"
"2006/09/05","958.30","825.09"
"2006/09/06","956.20","823.39"
"2006/09/07","956.90","820.74"
"2006/09/08","956.80","821.60"
"2006/09/11","955.20","816.90"
"2006/09/12","957.00","813.95"
"2006/09/13","959.10","814.21"
"2006/09/14","959.80","816.75"
"2006/09/15","956.40","813.20"
"2006/09/18","956.80","811.98"
"2006/09/19","958.00","812.90"
"2006/09/20","954.30","811.58"
"2006/09/21","952.10","810.61"
"2006/09/22","945.70","813.19"
"2006/09/25","944.20","810.23"
"2006/09/26","944.80","810.81"
"2006/09/27","943.40","805.95"
"2006/09/28","944.40","803.92"
"2006/09/29","945.20","802.21"
"2006/10/02","944.80","800.17"
"2006/10/04","947.40","802.20"
"2006/10/09","948.20","797.04"
"2006/10/10","958.80","805.00"
"2006/10/11","960.00","801.97"
"2006/10/12","961.20","802.50"
"2006/10/13","959.20","803.92"
"2006/10/16","954.50","796.98"
"2006/10/17","955.80","802.99"
"2006/10/18","954.50","804.74"
"2006/10/19","954.20","802.08"
"2006/10/20","956.90","809.22"
"2006/10/23","957.60","807.32"
"2006/10/24","958.70","803.40"
"2006/10/25","959.50","803.84"
"2006/10/26","956.00","803.80"
"2006/10/27","951.60","803.61"
"2006/10/30","947.20","805.61"
"2006/10/31","944.20","803.47"
"2006/11/01","944.30","808.20"
"2006/11/02","939.00","801.37"
"2006/11/03","938.90","801.11"
"2006/11/06","937.90","794.86"
"2006/11/07","941.20","796.14"
"2006/11/08","940.70","799.68"
"2006/11/09","935.80","794.09"
"2006/11/10","936.70","795.13"
"2006/11/13","935.40","795.78"
"2006/11/14","933.20","790.24"
"2006/11/15","937.50","797.43"
"2006/11/16","939.70","796.73"
"2006/11/17","939.80","794.86"
"2006/11/20","938.70","796.49"
"2006/11/21","934.90","791.72"
"2006/11/22","936.20","794.26"
"2006/11/23","934.00","800.38"
"2006/11/24","930.20","800.14"
"2006/11/27","932.00","807.38"
"2006/11/28","929.80","800.83"
"2006/11/29","931.10","800.91"
"2006/11/30","929.90","798.99"
"2006/12/01","930.60","804.29"
"2006/12/04","928.20","805.97"
"2006/12/05","927.50","804.11"
"2006/12/06","926.60","806.12"
"2006/12/07","920.00","797.99"
"2006/12/08","918.00","796.22"
"2006/12/11","920.50","791.62"
"2006/12/12","926.00","792.94"
"2006/12/13","924.00","791.54"
"2006/12/14","922.60","785.29"
"2006/12/15","922.50","783.47"
"2006/12/18","921.80","781.15"
"2006/12/19","924.00","782.16"
"2006/12/20","929.60","787.50"
"2006/12/21","927.40","783.28"
"2006/12/22","927.10","783.39"
"2006/12/26","928.10","781.46"
"2006/12/27","930.30","780.58"
"2006/12/28","930.60","783.76"
"2006/12/29","929.60","781.83"
"2007/01/02","929.60","781.54"
"2007/01/03","926.00","779.26"
"2007/01/04","926.10","775.73"
"2007/01/05","931.20","782.98"
"2007/01/08","932.60","785.91"
"2007/01/09","937.30","788.94"
"2007/01/10","937.00","784.95"
"2007/01/11","939.80","785.56"
"2007/01/12","938.90","779.66"
"2007/01/15","940.50","781.44"
"2007/01/16","938.10","779.02"
"2007/01/17","936.50","775.44"
"2007/01/18","937.10","776.93"
"2007/01/19","936.70","772.63"
"2007/01/22","937.60","773.34"
"2007/01/23","938.70","771.39"
"2007/01/24","941.10","773.80"
"2007/01/25","937.50","774.44"
"2007/01/26","936.30","772.17"
"2007/01/29","940.00","773.85"
"2007/01/30","940.40","772.56"
"2007/01/31","940.90","773.10"
"2007/02/01","942.00","779.61"
"2007/02/02","938.10","776.60"
"2007/02/05","938.10","774.49"
"2007/02/06","936.60","779.27"
"2007/02/07","933.00","777.27"
"2007/02/08","932.20","772.78"
"2007/02/09","935.00","771.87"
"2007/02/12","934.50","766.20"
"2007/02/13","936.60","768.90"
"2007/02/14","937.80","773.44"
"2007/02/15","938.10","776.93"
"2007/02/16","934.70","783.91"
"2007/02/20","935.90","781.74"
"2007/02/21","938.30","781.62"
"2007/02/22","938.80","776.35"
"2007/02/23","939.50","772.96"
"2007/02/26","938.60","775.45"
"2007/02/27","937.30","776.39"
"2007/02/28","938.30","793.89"
"2007/03/02","940.90","799.27"
"2007/03/05","942.20","808.93"
"2007/03/06","950.00","823.47"
"2007/03/07","948.00","811.54"
"2007/03/08","947.00","818.71"
"2007/03/09","948.20","809.29"
"2007/03/12","946.60","799.66"
"2007/03/13","944.20","802.99"
"2007/03/14","944.80","815.33"
"2007/03/15","947.20","806.71"
"2007/03/16","944.60","804.70"
"2007/03/19","945.00","812.62"
"2007/03/20","943.30","802.88"
"2007/03/21","942.60","803.51"
"2007/03/22","937.80","798.84"
"2007/03/23","937.10","793.51"
"2007/03/26","938.50","795.10"
"2007/03/27","938.60","793.91"
"2007/03/28","940.60","798.17"
"2007/03/29","940.90","805.05"
"2007/03/30","940.30","797.00"
"2007/04/02","940.80","798.88"
"2007/04/03","938.80","797.15"
"2007/04/04","936.80","788.65"
"2007/04/05","936.00","788.34"
"2007/04/06","934.80","787.50"
"2007/04/09","931.20","780.32"
"2007/04/10","933.10","782.18"
"2007/04/11","932.60","783.27"
"2007/04/12","933.80","782.63"
"2007/04/13","931.60","782.53"
"2007/04/16","930.10","778.88"
"2007/04/17","929.30","775.77"
"2007/04/18","930.10","781.70"
"2007/04/19","928.70","783.85"
"2007/04/20","927.50","783.59"
"2007/04/23","928.10","781.82"
"2007/04/24","926.60","781.45"
"2007/04/25","926.80","782.04"
"2007/04/26","926.80","780.96"
"2007/04/27","928.50","776.89"
"2007/04/30","929.40","778.33"
"2007/05/02","930.90","776.79"
"2007/05/03","930.70","774.45"
"2007/05/04","929.20","771.86"
"2007/05/07","927.70","772.66"
"2007/05/08","924.10","769.44"
"2007/05/09","923.10","769.51"
"2007/05/10","924.50","769.55"
"2007/05/11","924.80","772.44"
"2007/05/14","926.70","771.22"
"2007/05/15","924.90","768.41"
"2007/05/16","924.40","768.99"
"2007/05/17","924.00","765.34"
"2007/05/18","925.90","763.35"
"2007/05/21","932.60","769.69"
"2007/05/22","931.30","766.66"
"2007/05/23","929.90","764.15"
"2007/05/25","931.50","767.71"
"2007/05/28","931.50","764.97"
"2007/05/29","930.00","763.77"
"2007/05/30","928.50","763.32"
"2007/05/31","929.90","764.75"
"2007/06/01","927.90","762.32"
"2007/06/04","927.40","759.88"
"2007/06/05","928.20","762.85"
"2007/06/07","927.30","766.36"
"2007/06/08","928.30","766.97"
"2007/06/11","929.60","764.51"
"2007/06/12","931.70","765.38"
"2007/06/13","930.50","764.96"
"2007/06/14","931.40","759.89"
"2007/06/15","929.80","755.90"
"2007/06/18","929.80","752.69"
"2007/06/19","928.00","750.23"
"2007/06/20","927.60","751.79"
"2007/06/21","926.50","750.14"
"2007/06/22","927.30","749.30"
"2007/06/25","927.70","749.11"
"2007/06/26","926.60","749.77"
"2007/06/27","926.40","753.02"
"2007/06/28","927.60","753.56"
"2007/06/29","926.80","752.43"
"2007/07/02","925.70","752.14"
"2007/07/03","922.70","754.18"
"2007/07/04","918.20","749.77"
"2007/07/05","919.90","749.81"
"2007/07/06","921.10","749.11"
"2007/07/09","921.20","746.15"
"2007/07/10","920.40","746.20"
"2007/07/11","920.10","756.66"
"2007/07/12","920.10","751.99"
"2007/07/13","918.00","749.72"
"2007/07/16","916.30","750.82"
"2007/07/18","917.40","751.63"
"2007/07/19","917.20","752.39"
"2007/07/20","916.00","749.90"
"2007/07/23","915.70","754.19"
"2007/07/24","915.50","756.55"
"2007/07/25","914.40","760.10"
"2007/07/26","913.80","758.66"
"2007/07/27","917.50","773.45"
"2007/07/30","921.50","779.05"
"2007/07/31","923.20","774.56"
"2007/08/01","920.30","776.99"
"2007/08/02","922.50","775.31"
"2007/08/03","923.90","775.44"
"2007/08/06","923.00","784.90"
"2007/08/07","924.40","778.77"
"2007/08/08","922.60","776.17"
"2007/08/09","923.80","771.83"
"2007/08/10","922.40","779.91"
"2007/08/13","929.70","786.18"
"2007/08/14","929.10","785.64"
"2007/08/16","931.50","800.46"
"2007/08/17","942.90","829.69"
"2007/08/20","949.70","832.96"
"2007/08/21","944.60","823.04"
"2007/08/22","944.60","826.53"
"2007/08/23","945.00","815.85"
"2007/08/24","940.10","811.34"
"2007/08/27","942.00","807.09"
"2007/08/28","938.10","810.94"
"2007/08/29","940.30","822.80"
"2007/08/30","943.20","814.79"
"2007/08/31","939.90","809.91"
"2007/09/03","939.00","810.57"
"2007/09/04","938.10","809.72"
"2007/09/05","937.60","806.40"
"2007/09/06","937.60","814.77"
"2007/09/07","939.30","813.25"
"2007/09/10","937.80","830.83"
"2007/09/11","940.10","827.99"
"2007/09/12","937.40","821.20"
"2007/09/13","933.40","817.59"
"2007/09/14","930.40","811.27"
"2007/09/17","930.40","807.18"
"2007/09/18","928.40","807.37"
"2007/09/19","929.80","802.49"
"2007/09/20","926.20","798.59"
"2007/09/21","923.70","805.56"
"2007/09/27","921.00","797.92"
"2007/09/28","920.70","796.73"
"2007/10/01","917.30","798.90"
"2007/10/02","914.30","789.35"
"2007/10/04","913.70","783.92"
"2007/10/05","916.60","787.05"
"2007/10/08","916.00","783.07"
"2007/10/09","915.30","779.78"
"2007/10/10","917.30","782.78"
"2007/10/11","916.30","782.13"
"2007/10/12","918.90","783.14"
"2007/10/15","915.90","779.16"
"2007/10/16","917.30","781.31"
"2007/10/17","918.20","784.82"
"2007/10/18","918.50","788.48"
"2007/10/19","917.80","794.77"
"2007/10/22","915.40","803.97"
"2007/10/23","917.60","801.99"
"2007/10/24","917.70","798.63"
"2007/10/25","917.40","804.45"
"2007/10/26","917.60","804.81"
"2007/10/29","913.50","800.23"
"2007/10/30","908.90","792.41"
"2007/10/31","907.40","791.11"
"2007/11/01","902.30","782.16"
"2007/11/02","902.20","788.40"
"2007/11/05","907.10","791.47"
"2007/11/06","906.10","792.08"
"2007/11/07","908.10","792.20"
"2007/11/08","904.40","804.41"
"2007/11/09","907.80","806.00"
"2007/11/12","906.10","820.04"
"2007/11/13","910.30","830.64"
"2007/11/14","916.00","825.60"
"2007/11/15","913.40","821.51"
"2007/11/16","915.80","829.12"
"2007/11/19","919.30","829.99"
"2007/11/20","917.40","836.01"
"2007/11/21","923.80","840.28"
"2007/11/22","925.80","853.08"
"2007/11/23","934.10","860.56"
"2007/11/26","933.90","860.46"
"2007/11/27","928.20","864.25"
"2007/11/28","931.90","855.78"
"2007/11/29","929.90","845.82"
"2007/11/30","929.60","846.51"
"2007/12/03","925.60","834.21"
"2007/12/04","923.90","836.64"
"2007/12/05","923.60","840.86"
"2007/12/06","923.10","831.96"
"2007/12/07","922.90","828.94"
"2007/12/10","919.90","825.47"
"2007/12/11","921.40","824.52"
"2007/12/12","923.80","834.51"
"2007/12/13","926.60","826.03"
"2007/12/14","924.50","823.09"
"2007/12/17","927.70","818.62"
"2007/12/18","932.50","826.35"
"2007/12/20","939.70","828.92"
"2007/12/21","941.20","831.49"
"2007/12/24","943.80","827.79"
"2007/12/26","938.30","820.66"
"2007/12/27","938.90","821.51"
"2007/12/28","938.90","825.04"
"2007/12/31","938.20","833.33"
"2008/01/02","938.20","838.20"
"2008/01/03","934.50","851.56"
"2008/01/04","938.90","856.86"
"2008/01/07","937.30","862.60"
"2008/01/08","941.70","861.93"
"2008/01/09","939.20","861.61"
"2008/01/10","939.80","853.86"
"2008/01/11","935.60","853.92"
"2008/01/14","936.20","860.99"
"2008/01/15","937.10","865.28"
"2008/01/16","935.10","875.93"
"2008/01/17","938.60","874.58"
"2008/01/18","945.00","887.41"
"2008/01/21","947.70","886.74"
"2008/01/22","946.90","895.37"
"2008/01/23","954.30","893.92"
"2008/01/24","951.00","889.91"
"2008/01/25","949.60","886.23"
"2008/01/28","946.60","886.87"
"2008/01/29","948.60","886.92"
"2008/01/30","946.70","884.52"
"2008/01/31","943.90","889.09"
"2008/02/01","945.50","888.04"
"2008/02/04","943.40","884.62"
"2008/02/05","942.00","882.89"
"2008/02/11","942.10","876.41"
"2008/02/12","945.50","884.64"
"2008/02/13","945.40","880.67"
"2008/02/14","944.60","873.62"
"2008/02/15","944.60","876.74"
"2008/02/18","946.20","877.17"
"2008/02/19","945.20","873.33"
"2008/02/20","944.30","875.41"
"2008/02/21","944.60","874.51"
"2008/02/22","947.00","882.20"
"2008/02/25","949.00","884.64"
"2008/02/26","947.40","877.14"
"2008/02/27","946.80","882.22"
"2008/02/28","943.60","886.30"
"2008/02/29","937.30","889.70"
"2008/03/03","937.80","909.78"
"2008/03/04","945.30","913.02"
"2008/03/05","946.90","915.99"
"2008/03/06","947.20","911.60"
"2008/03/07","949.30","924.88"
"2008/03/10","957.30","937.43"
"2008/03/11","959.30","942.52"
"2008/03/12","973.80","941.83"
"2008/03/13","967.00","952.85"
"2008/03/14","980.50","974.75"
"2008/03/17","988.30","1,002.59"
"2008/03/18","1,021.70","1,049.35"
"2008/03/19","1,019.80","1,018.63"
"2008/03/20","1,009.20","1,021.61"
"2008/03/21","1,013.90","1,023.31"
"2008/03/24","1,004.90","1,009.29"
"2008/03/25","1,000.20","992.61"
"2008/03/26","985.30","984.36"
"2008/03/27","984.60","994.19"
"2008/03/28","993.00","997.59"
"2008/03/31","991.70","1,000.20"
"2008/04/01","991.60","993.04"
"2008/04/02","985.80","968.94"
"2008/04/03","977.80","955.40"
"2008/04/04","974.80","951.67"
"2008/04/07","976.00","960.91"
"2008/04/08","974.60","950.00"
"2008/04/10","975.50","957.97"
"2008/04/11","976.70","958.30"
"2008/04/14","974.70","963.00"
"2008/04/15","978.30","967.90"
"2008/04/16","984.00","966.46"
"2008/04/17","992.40","974.47"
"2008/04/18","988.80","965.48"
"2008/04/21","1,000.30","962.29"
"2008/04/22","993.60","961.91"
"2008/04/23","994.60","966.57"
"2008/04/24","996.80","963.42"
"2008/04/25","993.00","952.20"
"2008/04/28","994.30","951.57"
"2008/04/29","996.50","956.15"
"2008/04/30","999.70","961.76"
"2008/05/02","1,002.60","960.90"
"2008/05/06","1,006.90","959.87"
"2008/05/07","1,012.90","966.46"
"2008/05/08","1,021.00","973.86"
"2008/05/09","1,043.20","1,004.38"
"2008/05/13","1,047.40","1,008.72"
"2008/05/14","1,043.80","997.61"
"2008/05/15","1,047.50","996.24"
"2008/05/16","1,049.40","1,000.86"
"2008/05/19","1,042.20","1,001.06"
"2008/05/20","1,039.90","996.26"
"2008/05/21","1,043.20","1,007.10"
"2008/05/22","1,047.60","1,016.89"
"2008/05/23","1,043.10","1,002.64"
"2008/05/26","1,044.40","1,011.13"
"2008/05/27","1,048.70","1,014.36"
"2008/05/28","1,045.00","1,002.88"
"2008/05/29","1,037.70","991.26"
"2008/05/30","1,031.40","977.03"
"2008/06/02","1,026.70","973.87"
"2008/06/03","1,026.90","983.15"
"2008/06/04","1,016.60","967.32"
"2008/06/05","1,015.20","964.47"
"2008/06/09","1,022.50","975.62"
"2008/06/10","1,028.80","967.83"
"2008/06/11","1,028.80","958.45"
"2008/06/12","1,027.30","960.95"
"2008/06/13","1,029.90","954.63"
"2008/06/16","1,034.60","955.53"
"2008/06/17","1,040.80","962.46"
"2008/06/18","1,030.20","954.20"
"2008/06/19","1,022.60","948.30"
"2008/06/20","1,026.40","950.72"
"2008/06/23","1,026.70","956.45"
"2008/06/24","1,033.40","957.83"
"2008/06/25","1,034.50","959.65"
"2008/06/26","1,035.00","959.67"
"2008/06/27","1,035.00","967.56"
"2008/06/30","1,043.40","981.79"
"2008/07/01","1,043.90","983.33"
"2008/07/02","1,045.70","985.81"
"2008/07/03","1,047.10","988.48"
"2008/07/04","1,037.60","972.22"
"2008/07/07","1,047.60","980.85"
"2008/07/08","1,041.00","971.49"
"2008/07/09","1,031.70","959.99"
"2008/07/10","1,014.70","949.52"
"2008/07/11","1,000.20","933.94"
"2008/07/14","1,002.00","941.77"
"2008/07/15","1,003.70","945.33"
"2008/07/16","1,006.30","960.53"
"2008/07/17","1,007.60","957.57"
"2008/07/18","1,009.90","950.85"
"2008/07/21","1,012.60","946.89"
"2008/07/22","1,015.80","953.40"
"2008/07/23","1,017.50","948.81"
"2008/07/24","1,013.40","938.81"
"2008/07/25","1,008.90","939.74"
"2008/07/28","1,007.80","934.23"
"2008/07/29","1,006.20","936.44"
"2008/07/30","1,010.00","934.10"
"2008/07/31","1,008.50","932.85"
"2008/08/01","1,011.50","938.01"
"2008/08/04","1,013.80","942.63"
"2008/08/05","1,016.90","939.79"
"2008/08/06","1,017.30","939.08"
"2008/08/07","1,016.50","927.63"
"2008/08/08","1,015.60","928.17"
"2008/08/11","1,023.30","930.40"
"2008/08/12","1,033.60","938.10"
"2008/08/13","1,033.40","945.21"
"2008/08/14","1,037.80","950.76"
"2008/08/18","1,038.50","941.14"
"2008/08/19","1,043.80","947.96"
"2008/08/20","1,047.50","954.53"
"2008/08/21","1,049.10","955.99"
"2008/08/22","1,051.50","968.86"
"2008/08/25","1,054.50","960.16"
"2008/08/26","1,073.20","982.42"
"2008/08/27","1,086.10","990.79"
"2008/08/28","1,085.10","991.00"
"2008/08/29","1,081.80","987.90"
"2008/09/01","1,087.00","1,001.38"
"2008/09/02","1,108.10","1,025.35"
"2008/09/03","1,117.70","1,028.91"
"2008/09/04","1,151.60","1,062.56"
"2008/09/05","1,135.70","1,064.54"
"2008/09/08","1,126.50","1,038.01"
"2008/09/09","1,092.60","1,011.67"
"2008/09/10","1,101.00","1,027.68"
"2008/09/11","1,089.70","1,011.84"
"2008/09/12","1,106.00","1,032.20"
"2008/09/16","1,108.70","1,063.14"
"2008/09/17","1,150.70","1,088.80"
"2008/09/18","1,134.20","1,086.14"
"2008/09/19","1,146.70","1,087.49"
"2008/09/22","1,135.50","1,066.40"
"2008/09/23","1,135.60","1,075.79"
"2008/09/24","1,150.60","1,087.83"
"2008/09/25","1,153.90","1,088.23"
"2008/09/26","1,161.40","1,091.13"
"2008/09/29","1,157.50","1,089.26"
"2008/09/30","1,187.70","1,144.22"
"2008/10/01","1,214.80","1,145.61"
"2008/10/02","1,191.20","1,123.30"
"2008/10/06","1,210.30","1,153.38"
"2008/10/07","1,261.90","1,238.01"
"2008/10/08","1,334.70","1,316.79"
"2008/10/09","1,372.70","1,377.66"
"2008/10/10","1,420.30","1,427.87"
"2008/10/13","1,372.80","1,364.82"
"2008/10/14","1,252.20","1,224.59"
"2008/10/15","1,205.00","1,182.13"
"2008/10/16","1,236.30","1,242.39"
"2008/10/17","1,327.80","1,308.95"
"2008/10/20","1,337.20","1,316.60"
"2008/10/21","1,305.20","1,279.80"
"2008/10/22","1,323.90","1,317.44"
"2008/10/23","1,365.40","1,397.40"
